,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
93946,ryalru01,2010,1,ARI,NL,104,207,19,54,7,1,3,11.0,0.0,3.0,8,67.0,0.0,6.0,1.0,0.0,3.0
93947,ryanbr01,2010,1,SLN,NL,139,439,50,98,19,3,2,36.0,11.0,4.0,33,60.0,5.0,2.0,9.0,3.0,6.0
93953,salazos01,2010,1,SDN,NL,85,131,19,31,4,0,3,19.0,1.0,2.0,16,23.0,1.0,0.0,0.0,1.0,4.0
93964,sanchfr01,2010,1,SFN,NL,111,431,55,126,22,1,7,47.0,3.0,1.0,32,68.0,1.0,3.0,8.0,5.0,9.0
93965,sanchga01,2010,1,FLO,NL,151,572,72,156,37,3,19,85.0,5.0,0.0,57,101.0,2.0,5.0,3.0,6.0,14.0
93968,sandopa01,2010,1,SFN,NL,152,563,61,151,34,3,13,63.0,3.0,2.0,47,81.0,12.0,1.0,0.0,5.0,26.0
93972,santira01,2010,1,DET,AL,112,320,38,84,9,1,3,22.0,2.0,2.0,30,56.0,0.0,7.0,8.0,2.0,6.0
93977,saundmi01,2010,1,SEA,AL,100,289,29,61,11,2,10,33.0,6.0,3.0,35,84.0,0.0,0.0,2.0,1.0,1.0
93981,schiena01,2010,1,SFN,NL,137,227,34,55,13,3,3,17.0,4.0,5.0,20,38.0,5.0,3.0,1.0,1.0,3.0
93988,schumsk01,2010,1,SLN,NL,137,476,66,126,18,1,5,42.0,5.0,3.0,43,64.0,2.0,4.0,2.0,4.0,7.0
93989,scottlu01,2010,1,BAL,AL,131,447,70,127,29,1,27,72.0,2.0,0.0,59,98.0,4.0,4.0,0.0,7.0,9.0
93990,scutama01,2010,1,BOS,AL,150,632,92,174,38,0,11,56.0,5.0,4.0,53,71.0,1.0,3.0,4.0,3.0,13.0
94011,smithse01,2010,1,COL,NL,133,358,55,88,19,5,17,52.0,2.0,1.0,35,67.0,1.0,2.0,0.0,3.0,5.0
94015,snidetr01,2010,1,TOR,AL,82,298,36,76,20,0,14,32.0,6.0,3.0,21,79.0,2.0,0.0,0.0,0.0,3.0
94022,soriaal01,2010,1,CHN,NL,147,496,67,128,40,3,24,79.0,5.0,1.0,45,123.0,3.0,3.0,1.0,3.0,12.0
94026,sotoge01,2010,1,CHN,NL,105,322,47,90,19,0,17,53.0,0.0,1.0,62,83.0,4.0,0.0,0.0,3.0,5.0
94027,spande01,2010,1,MIN,AL,153,629,85,166,24,10,3,58.0,26.0,4.0,60,74.0,0.0,4.0,10.0,2.0,12.0
94028,spilbry01,2010,1,COL,NL,134,341,41,95,20,2,10,39.0,4.0,5.0,39,83.0,0.0,5.0,2.0,1.0,7.0
94033,stantmi03,2010,1,FLO,NL,100,359,45,93,21,1,22,59.0,5.0,2.0,34,123.0,6.0,2.0,0.0,1.0,7.0
94040,stewaia01,2010,1,COL,NL,121,386,54,99,14,2,18,61.0,5.0,2.0,45,110.0,8.0,5.0,0.0,5.0,8.0
94049,stubbdr01,2010,1,CIN,NL,150,514,91,131,19,6,22,77.0,30.0,6.0,55,168.0,2.0,5.0,3.0,6.0,6.0
94055,suzukic01,2010,1,SEA,AL,162,680,74,214,30,3,6,43.0,42.0,9.0,45,86.0,13.0,3.0,3.0,1.0,3.0
94056,suzukku01,2010,1,OAK,AL,131,495,55,120,18,2,13,71.0,3.0,2.0,33,49.0,3.0,12.0,0.0,4.0,22.0
94060,sweenry01,2010,1,OAK,AL,82,303,41,89,20,2,1,36.0,1.0,1.0,24,41.0,2.0,0.0,1.0,3.0,14.0
94061,swishni01,2010,1,NYA,AL,150,566,91,163,33,3,29,89.0,1.0,2.0,58,139.0,0.0,6.0,3.0,2.0,13.0
94062,tabatjo01,2010,1,PIT,NL,102,405,61,121,21,4,4,35.0,19.0,7.0,28,57.0,0.0,2.0,5.0,1.0,7.0
94074,teixema01,2010,1,NYA,AL,158,601,113,154,36,0,33,108.0,0.0,1.0,93,122.0,6.0,13.0,0.0,5.0,15.0
94075,tejadmi01,2010,1,BAL,AL,97,401,40,108,16,0,7,39.0,0.0,0.0,15,39.0,3.0,9.0,0.0,3.0,13.0
94081,thamema01,2010,1,NYA,AL,82,212,22,61,7,0,12,33.0,0.0,0.0,19,61.0,0.0,3.0,0.0,3.0,3.0
94084,theriry01,2010,1,CHN,NL,96,388,45,110,10,2,1,21.0,16.0,6.0,19,46.0,3.0,2.0,2.0,1.0,8.0
94089,thomeji01,2010,1,MIN,AL,108,276,48,78,16,2,25,59.0,0.0,0.0,60,82.0,4.0,2.0,0.0,2.0,8.0
94099,torrean02,2010,1,SFN,NL,139,507,84,136,43,8,16,63.0,26.0,7.0,56,128.0,2.0,2.0,5.0,0.0,10.0
94101,torreyo01,2010,1,SDN,NL,95,325,31,88,14,0,7,37.0,7.0,5.0,33,67.0,2.0,3.0,1.0,1.0,12.0
94105,treanma01,2010,1,TEX,AL,82,237,22,50,6,1,5,27.0,1.0,2.0,22,43.0,0.0,5.0,4.0,4.0,4.0
94109,tulowtr01,2010,1,COL,NL,122,470,89,148,32,3,27,95.0,11.0,2.0,48,78.0,4.0,5.0,1.0,5.0,17.0
94113,ugglada01,2010,1,FLO,NL,159,589,100,169,31,0,33,105.0,4.0,1.0,78,149.0,2.0,2.0,0.0,5.0,9.0
94114,uptonbj01,2010,1,TBA,AL,154,536,89,127,38,4,18,62.0,42.0,9.0,67,164.0,1.0,2.0,1.0,4.0,13.0
94115,uptonju01,2010,1,ARI,NL,133,495,73,135,27,3,17,69.0,18.0,8.0,64,152.0,5.0,4.0,1.0,7.0,20.0
94116,uribeju01,2010,1,SFN,NL,148,521,64,129,24,2,24,85.0,1.0,2.0,45,92.0,6.0,4.0,0.0,5.0,20.0
94117,utleych01,2010,1,PHI,NL,115,425,75,117,20,2,16,65.0,13.0,2.0,63,63.0,3.0,18.0,0.0,5.0,4.0
94119,valbulu01,2010,1,CLE,AL,91,275,22,53,12,0,2,24.0,1.0,2.0,28,61.0,1.0,3.0,2.0,2.0,5.0
94123,valdewi01,2010,1,PHI,NL,111,333,37,86,16,3,4,35.0,7.0,0.0,21,43.0,7.0,2.0,7.0,0.0,20.0
94124,valenda01,2010,1,MIN,AL,85,299,30,93,18,1,7,40.0,2.0,0.0,20,46.0,0.0,0.0,0.0,3.0,11.0
94136,venabwi01,2010,1,SDN,NL,131,392,60,96,11,7,13,51.0,29.0,7.0,45,128.0,8.0,3.0,0.0,5.0,3.0
94141,victosh01,2010,1,PHI,NL,147,587,84,152,26,10,18,69.0,34.0,6.0,53,79.0,5.0,7.0,0.0,1.0,6.0
94145,vizquom01,2010,1,CHA,AL,108,344,36,95,11,1,2,30.0,11.0,7.0,34,45.0,0.0,2.0,7.0,4.0,8.0
94148,vottojo01,2010,1,CIN,NL,150,547,106,177,36,2,37,113.0,16.0,5.0,91,125.0,8.0,7.0,0.0,3.0,11.0
94153,walkene01,2010,1,PIT,NL,110,426,57,126,29,3,12,66.0,2.0,3.0,34,83.0,1.0,3.0,2.0,4.0,4.0
94161,weeksri01,2010,1,MIL,NL,160,651,112,175,32,4,29,83.0,11.0,4.0,76,184.0,0.0,25.0,0.0,2.0,5.0
94166,wellsve01,2010,1,TOR,AL,157,590,79,161,44,3,31,88.0,6.0,4.0,50,84.0,5.0,3.0,0.0,3.0,18.0
94167,werthja01,2010,1,PHI,NL,156,554,106,164,46,2,27,85.0,13.0,3.0,82,147.0,6.0,7.0,0.0,9.0,11.0
94174,wietema01,2010,1,BAL,AL,130,446,37,111,22,1,11,55.0,0.0,1.0,47,94.0,7.0,2.0,0.0,7.0,13.0
94175,wiggity01,2010,1,BAL,AL,154,581,63,144,29,1,22,76.0,0.0,1.0,50,116.0,3.0,8.0,1.0,9.0,23.0
94178,willijo03,2010,1,WAS,NL,114,370,54,99,19,2,16,56.0,8.0,0.0,67,85.0,3.0,9.0,0.0,4.0,8.0
94180,willire03,2010,1,LAA,AL,97,159,23,41,7,0,0,8.0,2.0,4.0,19,26.0,0.0,1.0,3.0,0.0,1.0
94185,wilsojo03,2010,1,SEA,AL,108,361,22,82,14,2,2,25.0,5.0,0.0,14,74.0,0.0,12.0,0.0,1.0,6.0
94187,winnra01,2010,2,SLN,NL,87,144,16,36,8,1,3,17.0,5.0,0.0,13,22.0,1.0,1.0,1.0,3.0,4.0
94192,woodbr01,2010,1,LAA,AL,81,226,20,33,2,0,4,14.0,1.0,0.0,6,71.0,0.0,2.0,8.0,1.0,3.0
94200,wrighda03,2010,1,NYN,NL,157,587,87,166,36,3,29,103.0,19.0,11.0,69,161.0,9.0,2.0,0.0,12.0,12.0
94205,youklke01,2010,1,BOS,AL,102,362,77,111,26,5,19,62.0,4.0,1.0,58,67.0,3.0,10.0,0.0,5.0,4.0
94207,youngch04,2010,1,ARI,NL,156,584,94,150,33,0,27,91.0,28.0,7.0,74,145.0,0.0,2.0,1.0,3.0,10.0
94208,youngde03,2010,1,MIN,AL,153,570,77,170,46,1,21,112.0,5.0,4.0,28,81.0,5.0,6.0,0.0,9.0,16.0
94209,youngde04,2010,1,PIT,NL,110,191,22,45,11,1,7,28.0,1.0,0.0,13,52.0,0.0,1.0,1.0,1.0,5.0
94211,youngmi02,2010,1,TEX,AL,157,656,99,186,36,3,21,91.0,4.0,2.0,50,115.0,4.0,1.0,0.0,11.0,21.0
94218,zimmery01,2010,1,WAS,NL,142,525,85,161,32,0,25,85.0,4.0,1.0,69,98.0,6.0,4.0,0.0,5.0,16.0
94220,zobribe01,2010,1,TBA,AL,151,541,77,129,28,2,10,75.0,24.0,3.0,92,107.0,1.0,3.0,7.0,12.0,10.0
94223,abreubo01,2011,1,LAA,AL,142,502,54,127,30,1,8,60.0,21.0,5.0,78,113.0,5.0,1.0,1.0,3.0,8.0
94227,ackledu01,2011,1,SEA,AL,90,333,39,91,16,7,6,36.0,6.0,0.0,40,79.0,1.0,0.0,0.0,3.0,3.0
94249,andinro01,2011,1,BAL,AL,139,457,63,120,22,0,5,36.0,13.0,3.0,41,83.0,0.0,3.0,9.0,1.0,14.0
94250,andruel01,2011,1,TEX,AL,150,587,96,164,27,3,5,60.0,37.0,12.0,56,74.0,0.0,5.0,16.0,1.0,17.0
94252,ankieri01,2011,1,WAS,NL,122,380,46,91,20,0,9,37.0,10.0,3.0,29,96.0,1.0,2.0,3.0,1.0,7.0
94253,arencjp01,2011,1,TOR,AL,129,443,47,97,20,4,23,78.0,1.0,1.0,36,133.0,3.0,4.0,0.0,3.0,6.0
94261,avilaal01,2011,1,DET,AL,141,464,63,137,33,4,19,82.0,3.0,1.0,73,131.0,9.0,3.0,3.0,8.0,8.0
94267,aybarer01,2011,1,LAA,AL,143,556,71,155,33,8,10,59.0,30.0,6.0,31,68.0,1.0,6.0,9.0,3.0,13.0
94272,bakerje03,2011,1,CHN,NL,81,201,20,54,12,1,3,23.0,0.0,0.0,10,46.0,0.0,0.0,0.0,1.0,8.0
94277,barajro01,2011,1,LAN,NL,98,305,29,70,13,0,16,47.0,0.0,0.0,22,71.0,4.0,4.0,2.0,3.0,5.0
94280,barmecl01,2011,1,HOU,NL,123,446,47,109,27,0,12,39.0,3.0,1.0,38,88.0,2.0,7.0,2.0,2.0,9.0
94281,barneda01,2011,1,CHN,NL,143,529,66,146,23,6,2,43.0,9.0,2.0,22,67.0,2.0,8.0,7.0,4.0,14.0
94282,bartlja01,2011,1,SDN,NL,139,554,61,136,22,3,2,40.0,23.0,10.0,48,98.0,0.0,5.0,5.0,6.0,13.0
94288,bautijo02,2011,1,TOR,AL,149,513,105,155,24,2,43,103.0,9.0,5.0,132,111.0,24.0,6.0,0.0,4.0,8.0
94290,bayja01,2011,1,NYN,NL,123,444,59,109,19,1,12,57.0,11.0,1.0,56,109.0,3.0,2.0,1.0,6.0,8.0
94296,beckhgo01,2011,1,CHA,AL,150,499,60,115,23,0,10,44.0,5.0,3.0,35,111.0,0.0,13.0,7.0,3.0,6.0
94306,beltrad01,2011,1,TEX,AL,124,487,82,144,33,0,32,105.0,1.0,1.0,25,53.0,0.0,5.0,0.0,8.0,13.0
94307,beltrca01,2011,1,NYN,NL,98,353,61,102,30,2,15,66.0,3.0,0.0,60,61.0,6.0,2.0,0.0,4.0,9.0
94314,berkmla01,2011,1,SLN,NL,145,488,90,147,23,2,31,94.0,2.0,6.0,92,93.0,17.0,3.0,0.0,4.0,7.0
94315,bernaro01,2011,1,WAS,NL,91,309,40,75,12,2,7,27.0,17.0,3.0,22,63.0,1.0,4.0,2.0,0.0,7.0
94318,betanyu01,2011,1,MIL,NL,152,556,51,140,27,3,13,68.0,4.0,4.0,16,63.0,3.0,2.0,0.0,10.0,16.0
94333,bloomwi01,2011,1,ARI,NL,97,350,44,93,10,2,4,26.0,20.0,10.0,23,51.0,3.0,4.0,2.0,2.0,3.0
94335,boescbr01,2011,1,DET,AL,115,428,75,121,25,1,16,54.0,5.0,3.0,35,83.0,2.0,5.0,0.0,4.0,7.0
94338,bogusbr01,2011,1,HOU,NL,87,164,22,47,14,1,4,15.0,4.0,2.0,15,40.0,1.0,1.0,1.0,1.0,8.0
94339,bonifem01,2011,1,FLO,NL,152,565,78,167,26,7,5,36.0,40.0,11.0,59,129.0,1.0,1.0,11.0,5.0,4.0
94342,bourgja01,2011,1,HOU,NL,93,238,30,70,8,2,1,16.0,31.0,6.0,10,24.0,0.0,0.0,4.0,0.0,5.0
94343,bourjpe01,2011,1,LAA,AL,147,502,72,136,26,11,12,43.0,22.0,9.0,32,124.0,0.0,10.0,7.0,1.0,7.0
94344,bournmi01,2011,1,HOU,NL,105,429,64,130,26,7,1,32.0,39.0,7.0,38,90.0,2.0,3.0,2.0,1.0,5.0
94355,brantmi02,2011,1,CLE,AL,114,451,63,120,24,4,7,46.0,13.0,5.0,34,76.0,2.0,3.0,3.0,5.0,11.0
94358,braunry02,2011,1,MIL,NL,150,563,109,187,38,6,33,111.0,33.0,6.0,58,93.0,2.0,5.0,0.0,3.0,9.0
94362,brignre01,2011,1,TBA,AL,92,249,18,48,4,0,1,15.0,3.0,1.0,10,63.0,1.0,1.0,4.0,0.0,2.0
94371,bruceja01,2011,1,CIN,NL,157,585,84,150,27,2,32,97.0,8.0,7.0,71,158.0,14.0,5.0,1.0,2.0,8.0
94375,buckjo01,2011,1,FLO,NL,140,466,41,106,15,1,16,57.0,0.0,1.0,54,115.0,7.0,7.0,2.0,1.0,11.0
94386,burrepa01,2011,1,SFN,NL,92,183,17,42,9,1,7,21.0,0.0,0.0,33,67.0,0.0,2.0,0.0,1.0,2.0
94391,buterdr01,2011,1,MIN,AL,93,234,19,39,9,1,2,23.0,0.0,0.0,11,42.0,0.0,2.0,6.0,1.0,7.0
94392,butlebi03,2011,1,KCA,AL,159,597,74,174,44,0,19,95.0,2.0,1.0,66,95.0,15.0,3.0,0.0,7.0,16.0
94394,byrdma01,2011,1,CHN,NL,119,446,51,123,22,2,9,35.0,3.0,2.0,25,78.0,2.0,8.0,1.0,2.0,13.0
94395,cabreas01,2011,1,CLE,AL,151,604,87,165,32,3,25,92.0,17.0,5.0,44,119.0,5.0,11.0,4.0,4.0,10.0
94397,cabreme01,2011,1,KCA,AL,155,658,102,201,44,5,18,87.0,20.0,10.0,35,94.0,3.0,1.0,7.0,5.0,12.0
94398,cabremi01,2011,1,DET,AL,161,572,111,197,48,0,30,105.0,2.0,1.0,108,89.0,22.0,3.0,0.0,5.0,24.0
94399,cabreor01,2011,1,CLE,AL,91,324,35,79,13,0,4,38.0,6.0,2.0,13,40.0,0.0,3.0,1.0,3.0,10.0
94404,cairomi01,2011,1,CIN,NL,102,245,33,65,8,2,8,33.0,3.0,4.0,18,36.0,1.0,7.0,3.0,3.0,3.0
94405,callaal01,2011,1,LAA,AL,141,475,54,137,23,0,6,46.0,8.0,1.0,58,48.0,8.0,1.0,0.0,2.0,11.0
94408,campato01,2011,1,CHN,NL,95,143,24,37,3,0,1,6.0,24.0,2.0,8,30.0,1.0,1.0,3.0,0.0,1.0
94411,canoro01,2011,1,NYA,AL,159,623,104,188,46,7,28,118.0,8.0,2.0,38,96.0,11.0,12.0,0.0,8.0,18.0
94431,carroja01,2011,1,LAN,NL,146,452,52,131,14,6,0,17.0,10.0,0.0,47,58.0,3.0,2.0,8.0,1.0,3.0
94434,casilal01,2011,1,MIN,AL,97,323,52,84,21,4,2,21.0,15.0,4.0,28,45.0,0.0,3.0,8.0,3.0,4.0
94440,castrst01,2011,1,CHN,NL,158,674,91,207,36,9,10,66.0,22.0,9.0,35,96.0,2.0,2.0,0.0,4.0,20.0
94443,cedenro02,2011,1,PIT,NL,128,413,43,103,25,3,2,32.0,2.0,5.0,30,93.0,7.0,0.0,6.0,5.0,11.0
94451,chaveen01,2011,1,TEX,AL,83,256,37,77,11,3,5,27.0,10.0,5.0,10,30.0,0.0,0.0,5.0,3.0,7.0
94458,choosh01,2011,1,CLE,AL,85,313,37,81,11,3,8,36.0,12.0,5.0,36,78.0,3.0,6.0,0.0,3.0,7.0
94474,colvity01,2011,1,CHN,NL,80,206,17,31,8,3,6,20.0,0.0,0.0,14,58.0,3.0,0.0,1.0,1.0,2.0
94476,conrabr01,2011,1,ATL,NL,92,103,11,23,5,0,4,13.0,2.0,0.0,15,41.0,2.0,1.0,2.0,1.0,0.0
94482,coraal01,2011,1,WAS,NL,91,156,12,35,6,1,0,6.0,2.0,0.0,12,23.0,0.0,2.0,1.0,1.0,4.0
94488,counscr01,2011,1,MIL,NL,107,157,19,28,2,1,1,9.0,2.0,1.0,20,21.0,2.0,3.0,5.0,2.0,1.0
94496,crawfca02,2011,1,BOS,AL,130,506,65,129,29,7,11,56.0,18.0,6.0,23,104.0,1.0,3.0,2.0,4.0,7.0
94497,crispco01,2011,1,OAK,AL,136,531,69,140,27,5,8,54.0,49.0,9.0,41,65.0,2.0,1.0,4.0,6.0,11.0
94502,cruzne02,2011,1,TEX,AL,124,475,64,125,28,1,29,87.0,9.0,5.0,33,116.0,1.0,2.0,0.0,3.0,8.0
94504,cuddymi01,2011,1,MIN,AL,139,529,70,150,29,2,20,70.0,11.0,1.0,48,95.0,3.0,4.0,0.0,3.0,18.0
94509,damonjo01,2011,1,TBA,AL,150,582,79,152,29,7,16,73.0,19.0,6.0,51,92.0,1.0,7.0,2.0,5.0,4.0
94519,davisra01,2011,1,TOR,AL,95,320,44,76,21,6,1,29.0,34.0,11.0,15,63.0,0.0,1.0,1.0,1.0,4.0
94524,dejesda01,2011,1,OAK,AL,131,442,60,106,20,5,10,46.0,4.0,3.0,45,86.0,1.0,11.0,4.0,4.0,14.0
94537,denorch01,2011,1,SDN,NL,111,307,38,85,13,2,5,19.0,11.0,6.0,28,49.0,1.0,1.0,2.0,2.0,10.0
94539,descada01,2011,1,SLN,NL,148,326,35,86,20,3,1,28.0,2.0,2.0,33,65.0,9.0,3.0,10.0,3.0,3.0
94540,desmoia01,2011,1,WAS,NL,154,584,65,148,27,5,8,49.0,25.0,10.0,35,139.0,2.0,4.0,11.0,5.0,9.0
94543,dewitbl01,2011,1,CHN,NL,121,230,21,61,11,4,5,26.0,1.0,0.0,12,31.0,1.0,1.0,0.0,0.0,6.0
94545,diazma02,2011,1,PIT,NL,100,216,14,56,12,1,0,19.0,4.0,2.0,11,44.0,0.0,3.0,0.0,1.0,8.0
94554,dobbsgr01,2011,1,FLO,NL,134,411,38,113,23,0,8,49.0,0.0,0.0,22,83.0,3.0,1.0,2.0,3.0,12.0
94562,downsma01,2011,1,HOU,NL,106,199,29,55,18,0,10,41.0,0.0,0.0,17,47.0,0.0,5.0,0.0,1.0,3.0
94565,drewjd01,2011,1,BOS,AL,81,248,23,55,6,1,4,22.0,0.0,1.0,33,58.0,4.0,2.0,0.0,3.0,2.0
94566,drewst01,2011,1,ARI,NL,86,321,44,81,21,5,5,45.0,4.0,4.0,30,74.0,0.0,1.0,1.0,1.0,3.0
94567,dudalu01,2011,1,NYN,NL,100,301,38,88,21,3,10,50.0,1.0,0.0,33,57.0,3.0,7.0,1.0,5.0,5.0
94573,dunnad01,2011,1,CHA,AL,122,415,36,66,16,0,11,42.0,0.0,1.0,75,177.0,0.0,4.0,0.0,2.0,10.0
94584,ellsbja01,2011,1,BOS,AL,158,660,119,212,46,5,32,105.0,39.0,15.0,52,98.0,1.0,9.0,3.0,5.0,8.0
94587,encared01,2011,1,TOR,AL,134,481,70,131,36,0,17,55.0,8.0,2.0,43,77.0,2.0,3.0,0.0,3.0,17.0
94593,escobal02,2011,1,KCA,AL,158,548,69,139,21,8,4,46.0,26.0,9.0,25,73.0,1.0,4.0,18.0,3.0,10.0
94595,escobyu01,2011,1,TOR,AL,133,513,77,149,24,3,11,48.0,3.0,3.0,61,70.0,1.0,6.0,5.0,5.0,14.0
94596,espinda01,2011,1,WAS,NL,158,573,72,135,29,5,21,66.0,17.0,6.0,57,166.0,4.0,19.0,5.0,4.0,6.0
94598,ethiean01,2011,1,LAN,NL,135,487,67,142,30,0,11,62.0,0.0,1.0,58,103.0,9.0,3.0,0.0,3.0,8.0
94609,fieldpr01,2011,1,MIL,NL,162,569,95,170,36,1,38,120.0,1.0,1.0,107,106.0,32.0,10.0,0.0,6.0,17.0
94612,figgich01,2011,1,SEA,AL,81,288,24,54,11,1,1,15.0,11.0,6.0,21,42.0,1.0,0.0,2.0,2.0,6.0
94621,fontemi01,2011,1,SFN,NL,85,220,22,50,15,3,4,21.0,5.0,1.0,25,48.0,3.0,1.0,2.0,4.0,3.0
94624,fowlede01,2011,1,COL,NL,125,481,84,128,35,15,5,45.0,12.0,9.0,68,130.0,3.0,6.0,7.0,1.0,6.0
94626,francbe01,2011,1,PHI,NL,100,250,24,61,10,1,6,34.0,4.0,4.0,33,42.0,1.0,5.0,2.0,3.0,5.0
94629,francje02,2011,1,KCA,AL,153,601,77,171,47,4,20,87.0,22.0,10.0,37,123.0,3.0,8.0,0.0,10.0,17.0
94635,freemfr01,2011,1,ATL,NL,157,571,67,161,32,0,21,76.0,4.0,4.0,53,142.0,3.0,6.0,0.0,5.0,15.0
94636,freesda01,2011,1,SLN,NL,97,333,41,99,16,1,10,55.0,1.0,0.0,24,75.0,0.0,4.0,0.0,2.0,18.0
94640,fukudko01,2011,1,CHN,NL,87,293,33,80,15,2,3,13.0,2.0,2.0,46,57.0,1.0,1.0,5.0,0.0,2.0
94644,fuldsa01,2011,1,TBA,AL,105,308,41,74,18,5,3,27.0,20.0,8.0,32,49.0,0.0,1.0,4.0,1.0,3.0
94655,gardnbr01,2011,1,NYA,AL,159,510,87,132,19,8,7,36.0,49.0,13.0,60,93.0,1.0,8.0,8.0,2.0,5.0
94668,getzch01,2011,1,KCA,AL,118,380,50,97,6,3,0,26.0,21.0,7.0,30,45.0,0.0,3.0,14.0,2.0,5.0
94676,gloadro01,2011,1,PHI,NL,93,113,3,29,8,0,0,8.0,0.0,0.0,3,23.0,0.0,0.0,0.0,0.0,2.0
94683,gomezca01,2011,1,MIL,NL,94,231,37,52,11,3,8,24.0,16.0,2.0,15,64.0,0.0,2.0,8.0,2.0,2.0
94686,gonzaad01,2011,1,BOS,AL,159,630,108,213,45,3,27,117.0,1.0,0.0,74,119.0,20.0,6.0,0.0,5.0,28.0
94687,gonzaal02,2011,1,ATL,NL,149,564,59,136,27,1,15,56.0,2.0,0.0,22,126.0,1.0,1.0,4.0,2.0,19.0
94688,gonzaal03,2011,1,SDN,NL,102,247,18,53,10,2,1,32.0,1.0,2.0,13,37.0,3.0,2.0,1.0,4.0,5.0
94689,gonzaca01,2011,1,COL,NL,127,481,92,142,27,3,26,92.0,20.0,5.0,48,105.0,8.0,7.0,0.0,6.0,11.0
94695,gordoal01,2011,1,KCA,AL,151,611,101,185,45,4,23,87.0,17.0,8.0,67,139.0,2.0,7.0,0.0,3.0,9.0
94700,grandcu01,2011,1,NYA,AL,156,583,136,153,26,10,41,119.0,25.0,10.0,85,169.0,0.0,12.0,4.0,7.0,12.0
94712,guerrvl01,2011,1,BAL,AL,145,562,60,163,30,1,13,63.0,2.0,2.0,17,56.0,3.0,7.0,0.0,4.0,23.0
94715,gutiefr01,2011,1,SEA,AL,92,322,26,72,13,0,1,19.0,13.0,2.0,16,56.0,1.0,1.0,3.0,2.0,6.0
94719,gwynnto02,2011,1,LAN,NL,136,312,37,80,12,6,2,22.0,22.0,6.0,23,61.0,1.0,1.0,2.0,2.0,2.0
94721,hafnetr01,2011,1,CLE,AL,94,325,41,91,16,0,13,57.0,0.0,0.0,36,78.0,5.0,6.0,0.0,1.0,7.0
94732,hamiljo03,2011,1,TEX,AL,121,487,80,145,31,5,25,94.0,8.0,1.0,39,93.0,13.0,2.0,0.0,10.0,8.0
94738,hanigry01,2011,1,CIN,NL,91,266,27,71,6,0,6,31.0,0.0,0.0,35,32.0,3.0,2.0,1.0,0.0,3.0
94739,hannaja01,2011,1,CLE,AL,110,320,38,80,16,2,8,40.0,2.0,1.0,38,80.0,0.0,2.0,4.0,2.0,7.0
94745,hardyjj01,2011,1,BAL,AL,129,527,76,142,27,0,30,80.0,0.0,0.0,31,92.0,3.0,2.0,2.0,5.0,10.0
94751,harriwi01,2011,1,NYN,NL,126,240,36,59,11,0,2,23.0,5.0,4.0,36,62.0,3.0,4.0,1.0,2.0,6.0
94752,hartco01,2011,1,MIL,NL,130,492,80,140,25,4,26,63.0,7.0,6.0,51,114.0,1.0,4.0,3.0,1.0,12.0
94759,headlch01,2011,1,SDN,NL,113,381,43,110,28,1,4,44.0,13.0,2.0,52,92.0,8.0,2.0,1.0,3.0,6.0
94761,heisech01,2011,1,CIN,NL,120,279,44,71,9,1,18,50.0,6.0,1.0,19,78.0,3.0,5.0,1.0,4.0,1.0
94764,heltoto01,2011,1,COL,NL,124,421,59,127,27,0,14,69.0,0.0,1.0,59,71.0,5.0,3.0,0.0,8.0,6.0
94774,hernara02,2011,1,CIN,NL,91,298,28,84,13,0,12,36.0,0.0,0.0,23,41.0,6.0,5.0,0.0,2.0,11.0
94778,herrejo03,2011,1,COL,NL,104,281,28,68,5,1,3,14.0,4.0,4.0,28,40.0,0.0,1.0,10.0,0.0,7.0
94781,heywaja01,2011,1,ATL,NL,128,396,50,90,18,2,14,42.0,9.0,2.0,51,93.0,4.0,4.0,0.0,3.0,7.0
94783,hillaa01,2011,1,TOR,AL,104,396,38,89,15,1,6,45.0,16.0,3.0,23,53.0,1.0,4.0,0.0,6.0,8.0
94787,hinsker01,2011,1,ATL,NL,117,236,24,55,10,0,10,28.0,0.0,1.0,26,71.0,1.0,1.0,0.0,1.0,5.0
94793,hollima01,2011,1,SLN,NL,124,446,83,132,36,0,22,75.0,2.0,1.0,60,93.0,4.0,8.0,0.0,2.0,21.0
94796,hosmeer01,2011,1,KCA,AL,128,523,66,153,27,3,19,78.0,11.0,5.0,34,82.0,7.0,1.0,0.0,5.0,13.0
94798,howarry01,2011,1,PHI,NL,152,557,81,141,30,1,33,116.0,1.0,0.0,75,172.0,16.0,7.0,0.0,5.0,10.0
94803,hudsoor01,2011,1,SDN,NL,119,398,54,98,15,3,7,43.0,19.0,3.0,49,84.0,6.0,2.0,1.0,4.0,5.0
94805,huffau01,2011,1,SFN,NL,150,521,45,128,27,1,12,59.0,5.0,3.0,47,90.0,6.0,2.0,0.0,9.0,11.0
94809,hughelu01,2011,1,MIN,AL,96,287,31,64,12,0,7,30.0,3.0,2.0,24,79.0,0.0,3.0,2.0,1.0,2.0
94812,hundlni01,2011,1,SDN,NL,82,281,34,81,16,5,9,29.0,1.0,1.0,22,74.0,3.0,4.0,0.0,1.0,3.0
94814,hunteto01,2011,1,LAA,AL,156,580,80,152,24,2,23,82.0,5.0,7.0,62,125.0,2.0,4.0,0.0,3.0,24.0
